범주	file:line	함수	호출 경로 요약	관리채널 도달	도달 사유	(B) 요소	현재 retire 주체	r5 행	리뷰 태그	callee	순번	깊이	seed 종류
D	src/services/discord/tmux_watcher/no_result_exits.rs:213	handle_no_result_exits	handle_no_result_exits → .current_offset=	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	.current_offset=	1	0	field-assign
D	src/services/discord/tmux_watcher/no_result_exits.rs:414	handle_no_result_exits	handle_no_result_exits → from_state → turn_start_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	from_state	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/no_result_exits.rs:488	handle_no_result_exits	handle_no_result_exits → from_row → turn_start_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	from_row	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/no_result_exits.rs:503	handle_no_result_exits	handle_no_result_exits → .last_relayed_offset=	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	.last_relayed_offset=	1	0	field-assign
D	src/services/discord/tmux_watcher/no_result_exits.rs:505	handle_no_result_exits	handle_no_result_exits → advance_watcher_confirmed_end	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	advance_watcher_confirmed_end	1	0	frontier-gate-symbol
D	src/services/discord/tmux_watcher/orphan_terminal_frame.rs:119	reason	reason → response_sent_offset=	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	response_sent_offset=	1	0	local-assign
D	src/services/discord/tmux_watcher/orphan_terminal_frame.rs:123	reason	reason → current_offset=	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	current_offset=	1	0	local-assign
D	src/services/discord/tmux_watcher/orphan_terminal_frame.rs:157	observe_orphan_terminal_frame	observe_orphan_terminal_frame → current_offset=	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	current_offset=	1	0	local-assign
D	src/services/discord/tmux_watcher/panel_decisions.rs:248	watcher_external_input_turn_abandoned	watcher_external_input_turn_abandoned → from_state → turn_start_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	from_state	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/placeholder_reclaim.rs:47	reclaim_orphan_external_input_placeholder	reclaim_orphan_external_input_placeholder → frontier_token → committed_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	frontier_token	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/placeholder_reclaim.rs:48	reclaim_orphan_external_input_placeholder	reclaim_orphan_external_input_placeholder → redrive_placeholder_shield_context → committed_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	redrive_placeholder_shield_context	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/placeholder_reclaim.rs:53	reclaim_orphan_external_input_placeholder	reclaim_orphan_external_input_placeholder → from_state → turn_start_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	from_state	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/pre_emit_guard.rs:169	run_pre_emit_guard	run_pre_emit_guard → response_sent_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	response_sent_offset:	1	0	struct-init
D	src/services/discord/tmux_watcher/pre_emit_guard.rs:222	run_pre_emit_guard	run_pre_emit_guard → reset_stale_relay_watermark_if_output_regressed → reset_confirmed_frontier	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	reset_stale_relay_watermark_if_output_regressed	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/pre_emit_guard.rs:229	run_pre_emit_guard	run_pre_emit_guard → reset_stale_local_relay_offset_if_output_regressed → *last_relayed_offset=	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	reset_stale_local_relay_offset_if_output_regressed	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/pre_emit_guard.rs:442	session_bound_terminal_ack_can_reconcile	session_bound_terminal_ack_can_reconcile → from_state → turn_start_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	from_state	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/stall_exit.rs:43	finalize_pinned_watcher_exit	finalize_pinned_watcher_exit → from_state → turn_start_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	from_state	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/stall_exit.rs:97	finalize_pinned_watcher_exit	finalize_pinned_watcher_exit → from_row → turn_start_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	from_row	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/streaming_status_tick.rs:79	update_streaming_status_tick	update_streaming_status_tick → .response_sent_offset=	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S02(fn),S03(fn),S04(fn),S05(fn)	-	.response_sent_offset=	1	0	field-assign
D	src/services/discord/tmux_watcher/streaming_status_tick.rs:146	update_streaming_status_tick	update_streaming_status_tick → persist_watcher_stream_progress → response_sent_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S03,S02(fn),S04(fn),S05(fn)	-	persist_watcher_stream_progress	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/streaming_status_tick.rs:267	update_streaming_status_tick	update_streaming_status_tick → reacquire_watcher_inflight_for_active_stream → InflightTurnState::new	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S02,S03(fn),S04(fn),S05(fn)	-	reacquire_watcher_inflight_for_active_stream	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/streaming_status_tick.rs:419	update_streaming_status_tick	update_streaming_status_tick → from_state → turn_start_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05,S02(fn),S03(fn),S04(fn)	-	from_state	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/streaming_status_tick.rs:449	update_streaming_status_tick	update_streaming_status_tick → from_state → turn_start_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05,S02(fn),S03(fn),S04(fn)	-	from_state	2	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/streaming_status_tick.rs:476	update_streaming_status_tick	update_streaming_status_tick → from_state → turn_start_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05,S02(fn),S03(fn),S04(fn)	-	from_state	3	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/streaming_status_tick.rs:764	update_streaming_status_tick	update_streaming_status_tick → response_sent_offset=	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S04,S02(fn),S03(fn),S05(fn)	-	response_sent_offset=	1	0	local-assign
D	src/services/discord/tmux_watcher/streaming_status_tick.rs:766	update_streaming_status_tick	update_streaming_status_tick → persist_watcher_stream_progress → response_sent_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S04,S02(fn),S03(fn),S05(fn)	-	persist_watcher_stream_progress	2	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/streaming_status_tick.rs:917	update_streaming_status_tick	update_streaming_status_tick → persist_watcher_stream_progress → response_sent_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S03,S02(fn),S04(fn),S05(fn)	-	persist_watcher_stream_progress	3	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/supervisor_relay.rs:311	forward_chunk_to_supervisor_relay	forward_chunk_to_supervisor_relay → forward_chunk_to_supervisor_relay_inner → turn_start_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	forward_chunk_to_supervisor_relay_inner	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/supervisor_relay.rs:332	forward_chunk_to_supervisor_relay_for_turn	forward_chunk_to_supervisor_relay_for_turn → relay_turn_identity_for_session → turn_start_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	relay_turn_identity_for_session	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/supervisor_relay.rs:333	forward_chunk_to_supervisor_relay_for_turn	forward_chunk_to_supervisor_relay_for_turn → forward_chunk_to_supervisor_relay_inner → turn_start_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	forward_chunk_to_supervisor_relay_inner	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/supervisor_relay.rs:361	forward_terminal_chunk_to_supervisor_relay	forward_terminal_chunk_to_supervisor_relay → forward_chunk_to_supervisor_relay_inner → turn_start_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	forward_chunk_to_supervisor_relay_inner	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/supervisor_relay.rs:568	forward_chunk_to_supervisor_relay_inner	forward_chunk_to_supervisor_relay_inner → turn_start_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	turn_start_offset:	1	0	struct-init
D	src/services/discord/tmux_watcher/supervisor_relay.rs:595	relay_turn_identity_for_session	relay_turn_identity_for_session → turn_start_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	turn_start_offset:	1	0	struct-init
D	src/services/discord/tmux_watcher/supervisor_relay.rs:657	watcher_terminal_commit_fence	watcher_terminal_commit_fence → turn_start_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	turn_start_offset:	1	0	struct-init
D	src/services/discord/tmux_watcher/terminal_commit_epilogue.rs:233	run_terminal_commit_epilogue	run_terminal_commit_epilogue → from_state → turn_start_offset:	예	TUI-direct watcher relay	G(재개)·C(custody)·N(알림)	terminal_commit_epilogue(S15)·pane-death(S16)	S15	-	from_state	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/terminal_commit_epilogue.rs:450	run_terminal_commit_epilogue	run_terminal_commit_epilogue → from_row → turn_start_offset:	예	TUI-direct watcher relay	G(재개)·C(custody)·N(알림)	terminal_commit_epilogue(S15)·pane-death(S16)	S15(fn)	-	from_row	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/terminal_commit_epilogue.rs:525	run_terminal_commit_epilogue	run_terminal_commit_epilogue → watcher_stop_decision_after_terminal_finalize → confirmed_end:	예	TUI-direct watcher relay	G(재개)·C(custody)·N(알림)	terminal_commit_epilogue(S15)·pane-death(S16)	S15(fn)	-	watcher_stop_decision_after_terminal_finalize	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/terminal_direct_fallback.rs:275	apply_watcher_direct_fallback_send	apply_watcher_direct_fallback_send → apply_watcher_short_replace_controller → response_sent_offset:	예	TUI-direct watcher relay	D(drain)·C(custody)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S06	-	apply_watcher_short_replace_controller	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/terminal_direct_fallback.rs:561	apply_watcher_direct_fallback_send	apply_watcher_direct_fallback_send → response_sent_offset:	예	TUI-direct watcher relay	D(drain)·C(custody)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S06(fn)	-	response_sent_offset:	1	0	struct-init
D	src/services/discord/tmux_watcher/terminal_direct_fallback.rs:802	apply_watcher_direct_fallback_send	apply_watcher_direct_fallback_send → *last_relayed_offset=	예	TUI-direct watcher relay	D(drain)·C(custody)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S06(fn)	-	*last_relayed_offset=	1	0	deref-assign
D	src/services/discord/tmux_watcher/terminal_direct_fallback.rs:835	apply_watcher_direct_fallback_send	apply_watcher_direct_fallback_send → last_watcher_relayed_offset:	예	TUI-direct watcher relay	D(drain)·C(custody)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S06(fn)	-	last_watcher_relayed_offset:	1	0	struct-init
D	src/services/discord/tmux_watcher/terminal_long_chunks.rs:103	advance	advance → advance_watcher_confirmed_end_for_generation	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	advance_watcher_confirmed_end_for_generation	1	0	frontier-gate-symbol
D	src/services/discord/tmux_watcher/terminal_long_chunks.rs:124	persist	persist → record_watcher_terminal_delivery	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	record_watcher_terminal_delivery	1	0	frontier-gate-symbol
D	src/services/discord/tmux_watcher/terminal_long_chunks.rs:222	commit_legacy_watcher_delivery	commit_legacy_watcher_delivery → record_watcher_terminal_delivery	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	record_watcher_terminal_delivery	1	0	frontier-gate-symbol
D	src/services/discord/tmux_watcher/terminal_long_chunks.rs:279	deliver_long_chunks_via_controller	deliver_long_chunks_via_controller → .reclaim_if_expired	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	.reclaim_if_expired	1	0	lease-transition
D	src/services/discord/tmux_watcher/terminal_long_chunks.rs:279	deliver_long_chunks_via_controller	deliver_long_chunks_via_controller → reclaim_if_expired → lease=LeaseState::Unleased	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	reclaim_if_expired	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/terminal_long_chunks.rs:430	apply_watcher_long_chunks_controller	apply_watcher_long_chunks_controller → deliver_long_chunks_via_controller → .reclaim_if_expired	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	deliver_long_chunks_via_controller	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/terminal_preflight.rs:118	write_terminal_preflight_suppression_state	write_terminal_preflight_suppression_state → .last_relayed_offset=	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	.last_relayed_offset=	1	0	field-assign
D	src/services/discord/tmux_watcher/terminal_preflight.rs:189	run_terminal_preflight_suppression	run_terminal_preflight_suppression → last_relayed_offset=	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	last_relayed_offset=	1	0	local-assign
D	src/services/discord/tmux_watcher/terminal_preflight.rs:191	run_terminal_preflight_suppression	run_terminal_preflight_suppression → advance_watcher_confirmed_end	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	advance_watcher_confirmed_end	1	0	frontier-gate-symbol
D	src/services/discord/tmux_watcher/terminal_preflight.rs:222	run_terminal_preflight_suppression	run_terminal_preflight_suppression → write_terminal_preflight_suppression_state → .last_relayed_offset=	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	write_terminal_preflight_suppression_state	1	1	unnamed-fn-caller
